group,label,s1_pitch_std,s2_pitch_std,s1_pitch_mean,s2_pitch_mean,inter_pitch_diff_mean,inter_pitch_corr,s1_yaw_std,s2_yaw_std,s1_yaw_mean,s2_yaw_mean,inter_yaw_diff_mean,inter_yaw_corr,s1_roll_std,s2_roll_std,s1_roll_mean,s2_roll_mean,inter_roll_diff_mean,inter_roll_corr
g2,Main-Th,3.9924282209607003,2.5714122171780294,11.631236434108526,-1.1337093023255815,12.766015503875972,0.34320377530035545,9.673311959474654,7.480339800444759,-56.61253488372093,29.215387596899227,85.82792248062015,-0.5241084061503964,6.313478387175985,3.2992741243323382,-8.05636434108527,3.154151162790698,11.732608527131786,-0.6524546774176817
g2,Main-Th,3.6435220987379635,4.110797655139388,10.5287304964539,-4.160567375886525,14.689297872340424,-0.14558055511984702,7.055608762389163,5.627976525468628,-51.88753191489362,24.71401418439716,76.60154609929077,-0.4122268714086652,4.831205529208095,2.7434017137523354,-4.094475177304964,5.379035460992909,9.514929078014184,-0.3540536523690194
g2,Main-Th,4.945615802788233,3.4072083674299245,7.148879069767442,-2.1039646511627907,10.05517488372093,-0.22934459626873263,17.63502789299628,5.274040577363881,-30.07160465116279,19.34364372093023,49.41524837209302,-0.6218713645127822,2.993798485297914,4.464197679083375,0.5625265116279068,10.192832558139536,9.632601860465117,0.3879723578634105
g2,Main-Th,5.03930544321891,1.8278193435066863,16.338566666666665,-2.8174033333333335,19.155969999999996,0.377696934333492,8.05135307354918,4.764913097390719,-62.895810000000004,24.464520000000004,87.36032999999999,-0.5240537916479342,4.987906863644327,0.7629366640160169,-9.549756666666667,8.584176666666666,18.133933333333335,-0.06763140479135353
g2,Meta-Con,7.816783075775274,7.714533644279066,9.409927051671733,11.545721884498482,8.982405775075987,0.12394647300909216,17.917350022268657,3.5585455274257645,-53.88565805471124,28.818793313069907,82.70445136778116,-0.06452993944858529,6.133727526384875,5.720264940824191,-8.412080547112462,6.991422492401216,15.744919452887537,-0.42914044916707034
g2,Main-Th,1.8239201589533898,0.3520295136698395,9.113290322580646,9.364387096774193,1.4261290322580644,0.4721724904966217,18.410440066055088,0.4539378219938927,-47.47632258064517,26.733709677419363,74.21003225806452,0.9349590193783998,1.5500339607795348,0.3713653361626873,-1.3197096774193546,8.440290322580644,9.759999999999998,-0.4680031905318334
g2,Meta-Con,5.318159382310789,2.3005416555708633,5.479203488372093,8.276337209302325,5.004412790697675,0.08013260091184704,19.662966843135735,1.9465328427352921,-47.37573255813953,27.877337209302326,75.25306976744186,-0.20285432003645368,3.4447363304573697,1.6120089681415215,-1.5698488372093025,5.513372093023256,7.083569767441859,0.1357888307638534
g2,Main-Con,3.7335078986243686,2.6351151491376936,13.585121457489876,5.9927611336032385,8.296012145748987,-0.37862734523506564,2.1902587302239898,10.030892947808978,-63.39366396761134,29.937275303643723,93.33093927125505,0.0032706794036224604,4.590320851921335,3.2053405703630626,-3.9378178137651827,1.7120526315789475,7.063165991902833,-0.05873670147170256
g2,Main-Th,1.9809796344376531,0.7453731596744818,10.129833333333332,3.504208333333333,6.625624999999999,-0.3140895448855547,15.73086412926976,0.9056506183695737,-41.32304166666667,13.366750000000001,54.68979166666666,-0.5548579590706664,2.943501582703139,0.7547352255183919,0.26258333333333334,5.312125,5.049625,-0.019350639948923005
g2,Main-Th,5.115113406720915,4.683975789592733,6.719812655086849,2.149543424317618,6.452122828784119,-0.14321326393516196,18.574704011988022,7.950842852622657,-51.66889454094293,12.808145161290323,64.47703970223326,-0.19036389840241935,6.633782347380244,3.7603509686262573,-5.738624069478909,2.760849875930521,9.360846153846154,0.15694133623059495
g2,Main-Con,7.257114151939547,2.6620977651509414,10.873405564924113,4.688907251264755,7.39260623946037,0.35018536992499427,22.021117517459544,8.429085389517805,-52.82507925801011,28.850908094435074,81.6759873524452,-0.29511930802232694,7.022440413507643,4.676305204860585,-8.305745362563238,0.19512225969645847,10.26345952782462,-0.20849906540411423
g2,Main-Th,7.622348809094941,4.3169491253580325,10.424618320610687,-4.734505089058524,15.74357124681934,0.25936981430683087,15.899733045486556,5.641182365580474,-58.265057251908395,13.033048346055981,71.29810559796438,-0.09812658686668078,7.5325735165434375,4.090210762429723,-3.761866412213741,4.328637404580153,9.301089058524175,0.03952245509311002
